RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,Date,Rent_Price,Cluster,Fire_Date,Pre_Fire_Avg,Matched_ZIP
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2017-02-28,2914.181592,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2017-03-31,2956.574241,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2017-04-30,2996.261526,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2017-05-31,3038.835559,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2017-06-30,3089.438842,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2017-07-31,3131.623757,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2017-08-31,3124.268149,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2017-09-30,3097.415284,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2017-10-31,3092.048546,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2017-11-30,3099.726498,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2017-12-31,3120.37816,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2018-01-31,3117.962773,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2018-02-28,3093.930129,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2018-03-31,3099.491426,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2018-04-30,3123.134941,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2018-05-31,3170.128878,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2018-06-30,3178.093587,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2018-07-31,3191.532855,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2018-08-31,3238.782626,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2018-09-30,3279.604069,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2018-10-31,3286.996667,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2018-11-30,3283.872389,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2018-12-31,3284.500825,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2019-01-31,3296.58605,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2019-02-28,3263.844731,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2019-03-31,3279.140545,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2019-04-30,3265.439825,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2019-05-31,3291.056316,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2019-06-30,3305.042126,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2019-07-31,3334.300073,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2019-08-31,3361.816976,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2019-09-30,3366.199285,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2019-10-31,3323.605931,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2019-11-30,3287.084073,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2019-12-31,3259.314754,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2020-01-31,3320.536978,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2020-02-29,3360.451218,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2020-03-31,3367.36543,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2020-04-30,3372.916591,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2020-05-31,3338.149308,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2020-06-30,3336.380343,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2020-07-31,3288.586325,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2020-08-31,3312.140675,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2020-09-30,3284.418259,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2020-10-31,3241.432096,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2020-11-30,3156.474557,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2020-12-31,3168.980786,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2021-01-31,3186.276924,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2021-02-28,3181.366384,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2021-03-31,3195.581779,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2021-04-30,3215.062583,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2021-05-31,3295.51736,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2021-06-30,3339.734117,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2021-07-31,3391.530065,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2021-08-31,3450.234136,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2021-09-30,3457.404732,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2021-10-31,3487.306719,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2021-11-30,3471.257261,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2021-12-31,3510.40385,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2022-01-31,3521.643635,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2022-02-28,3562.251921,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2022-03-31,3588.922154,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2022-04-30,3642.957288,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2022-05-31,3692.373728,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2022-06-30,3737.124878,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2022-07-31,3771.188635,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2022-08-31,3800.57918,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2022-09-30,3797.599947,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2022-10-31,3790.896431,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2022-11-30,3738.433628,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2022-12-31,3722.615049,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-01-31,3712.655705,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-02-28,3733.352586,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-03-31,3778.070968,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-04-30,3813.645501,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-05-31,3837.10702,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-06-30,3837.685957,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-07-31,3826.441037,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-08-31,3810.608059,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-09-30,3791.663972,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-10-31,3806.89937,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-11-30,3798.604824,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-12-31,3824.089123,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2024-01-31,3819.123331,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2024-02-29,3833.80347,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2024-03-31,3842.896294,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2024-04-30,3870.600227,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2024-05-31,3944.724981,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2024-06-30,3968.8246,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2024-07-31,3988.309207,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2024-08-31,3998.613547,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2024-09-30,3987.579898,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2024-10-31,3939.55601,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2024-11-30,3906.913425,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2024-12-31,3919.814838,Getty Fire,2019-10-31,3354.1054446666667,90094
96005,1588,90024,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2025-01-31,4048.171567,Getty Fire,2019-10-31,3354.1054446666667,90094
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2015-01-31,2640.996179,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2015-02-28,2646.044735,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2015-03-31,2641.559354,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2015-04-30,2708.921262,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2015-05-31,2758.975758,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2015-06-30,2756.041752,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2015-07-31,2715.109598,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2015-08-31,2726.684358,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2015-09-30,2731.948895,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2015-10-31,2733.143794,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2015-11-30,2714.707115,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2015-12-31,2753.340471,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2016-01-31,2832.718536,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2016-02-29,2862.902496,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2016-03-31,2892.958544,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2016-04-30,2863.264959,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2016-05-31,2871.888891,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2016-06-30,2880.978382,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2016-07-31,2897.394961,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2016-08-31,2915.512421,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2016-09-30,2904.400521,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2016-10-31,2893.997085,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2016-11-30,2863.167766,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2016-12-31,2850.271562,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2017-01-31,2860.238466,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2017-02-28,2897.386537,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2017-03-31,2937.863615,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2017-04-30,2967.903986,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2017-05-31,2986.616362,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2017-06-30,2979.574216,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2017-07-31,3009.606163,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2017-08-31,3036.234917,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2017-09-30,3049.089137,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2017-10-31,3026.651334,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2017-11-30,3031.886357,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2017-12-31,3074.963328,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2018-01-31,3123.27816,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2018-02-28,3136.571057,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2018-03-31,3116.370143,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2018-04-30,3097.229171,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2018-05-31,3095.803322,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2018-06-30,3105.326321,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2018-07-31,3112.702941,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2018-08-31,3141.097006,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2018-09-30,3143.925672,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2018-10-31,3135.804906,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2018-11-30,3152.320608,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2018-12-31,3147.083631,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2019-01-31,3173.23765,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2019-02-28,3147.68171,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2019-03-31,3182.092004,Getty Fire,2019-10-31,3254.097512,90275
96030,2648,90049,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2019-04-30,3199.985209,Getty Fire,2019-10-31,3254.097512,90275
